측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2020-01-18,중구,0.04,0.011,0.8,0.005,62,47
2020-01-18,중랑구,0.051,0.007,0.9,0.004,65,33
2020-01-19,강남구,0.035,0.019,0.8,0.003,55,41
2020-01-19,강동구,0.043,0.013,0.8,0.004,66,50
2020-01-19,강북구,0.045,0.014,0.9,0.003,63,46
2020-01-19,강서구,0.036,0.018,0.8,0.005,73,44
2020-01-19,관악구,0.042,0.015,0.8,0.004,63,45
2020-01-19,광진구,0.035,0.012,0.9,0.003,58,42
2020-01-19,구로구,0.034,0.02,0.6,0.005,60,47
2020-01-19,금천구,0.04,0.013,0.8,0.004,,52
2020-01-19,노원구,0.042,0.013,0.9,0.006,51,44
2020-01-19,도봉구,0.034,0.018,0.9,0.003,52,34
2020-01-19,동대문구,0.042,0.017,0.9,0.004,55,40
2020-01-19,동작구,0.036,0.017,0.7,0.003,76,52
2020-01-19,마포구,0.042,0.019,0.1,0.004,57,48
2020-01-19,서대문구,0.038,0.016,1.2,0.006,62,50
2020-01-19,서초구,0.035,0.025,0.6,0.003,69,45
2020-01-19,성동구,0.036,0.015,0.7,0.004,55,38
2020-01-19,성북구,0.049,0.014,1,0.004,57,44
2020-01-19,송파구,0.039,0.012,0.8,0.004,55,43
2020-01-19,양천구,0.038,0.015,0.8,0.005,71,51
2020-01-19,영등포구,0.038,0.016,1.1,0.004,57,45
2020-01-19,용산구,0.032,0.013,0.8,0.004,60,47
2020-01-19,은평구,0.032,0.019,0.9,0.003,57,45
2020-01-19,종로구,0.039,0.014,0.9,0.004,61,46
2020-01-19,중구,0.036,0.016,0.8,0.004,59,51
2020-01-19,중랑구,0.044,0.012,1,0.004,60,35
2020-01-20,강남구,0.025,0.024,0.6,0.003,49,27
2020-01-20,강동구,0.031,0.019,0.6,0.004,62,38
2020-01-20,강북구,0.025,0.023,0.5,0.003,53,29
2020-01-20,강서구,0.027,0.023,0.6,0.005,63,29
2020-01-20,관악구,0.03,0.02,0.6,0.004,52,27
2020-01-20,광진구,0.023,0.021,0.7,0.003,52,29
2020-01-20,구로구,0.025,0.026,0.4,0.005,48,27
2020-01-20,금천구,0.031,0.016,0.6,0.004,45,33
2020-01-20,노원구,0.028,0.019,0.7,0.005,44,33
2020-01-20,도봉구,0.019,0.029,0.6,0.003,47,24
2020-01-20,동대문구,0.024,0.023,0.6,0.004,50,28
2020-01-20,동작구,0.028,0.019,0.6,0.004,59,31
2020-01-20,마포구,0.033,0.018,0.2,0.004,55,36
2020-01-20,서대문구,0.027,0.021,0.9,0.005,59,35
2020-01-20,서초구,0.028,0.028,0.4,0.003,56,28
2020-01-20,성동구,0.027,0.022,0.5,0.004,52,29
2020-01-20,성북구,0.028,0.025,0.6,0.003,52,25
2020-01-20,송파구,0.03,0.018,0.6,0.004,52,29
2020-01-20,양천구,0.031,0.02,0.6,0.005,61,33
2020-01-20,영등포구,0.027,0.021,0.8,0.003,49,28
2020-01-20,용산구,0.025,0.018,0.6,0.003,55,32
2020-01-20,은평구,0.02,0.026,0.8,0.003,59,32
2020-01-20,종로구,0.026,0.018,0.6,0.004,56,34
2020-01-20,중구,0.024,0.022,0.6,0.004,54,37
2020-01-20,중랑구,0.028,0.02,0.6,0.003,52,23
2020-01-21,강남구,0.04,0.012,0.7,0.004,40,24
2020-01-21,강동구,0.041,0.012,0.6,0.004,43,25
2020-01-21,강북구,0.04,0.013,0.7,0.004,50,29
2020-01-21,강서구,0.044,0.01,0.7,0.007,62,28
2020-01-21,관악구,0.046,0.009,0.7,0.004,46,25
2020-01-21,광진구,0.033,0.011,0.7,0.003,38,19
2020-01-21,구로구,0.036,0.015,0.5,0.006,44,25
2020-01-21,금천구,0.041,0.011,0.7,0.005,50,33
2020-01-21,노원구,0.041,0.01,0.8,0.006,36,28
2020-01-21,도봉구,0.032,0.014,0.7,0.004,39,20
2020-01-21,동대문구,0.041,0.012,0.6,0.004,37,20
2020-01-21,동작구,0.045,0.01,0.6,0.004,54,29
2020-01-21,마포구,0.047,0.008,0.7,0.004,42,28
2020-01-21,서대문구,0.038,0.011,1,0.007,43,26
2020-01-21,서초구,0.045,0.015,0.5,0.005,49,24
2020-01-21,성동구,0.036,0.014,0.6,0.005,38,22
2020-01-21,성북구,0.044,0.013,0.8,0.004,41,22
2020-01-21,송파구,0.041,0.01,0.7,0.005,42,24
2020-01-21,양천구,0.045,0.009,0.7,0.006,55,31
2020-01-21,영등포구,0.044,0.009,0.9,0.004,43,26
2020-01-21,용산구,0.032,0.01,0.6,0.004,41,25
2020-01-21,은평구,0.036,0.012,0.8,0.004,42,22
2020-01-21,종로구,0.039,0.011,0.7,0.005,42,27
2020-01-21,중구,0.038,0.01,0.7,0.004,42,31
2020-01-21,중랑구,0.034,0.014,0.6,0.004,38,16
2020-01-22,강남구,0.052,0.003,0.8,0.003,44,29
2020-01-22,강동구,0.049,0.005,0.6,0.004,54,32
2020-01-22,강북구,0.049,0.007,0.7,0.004,46,30
2020-01-22,강서구,0.052,0.004,0.8,0.005,54,25
2020-01-22,관악구,0.06,0.003,0.9,0.004,46,28
2020-01-22,광진구,0.041,0.003,0.8,0.003,43,23
2020-01-22,구로구,0.045,0.007,0.6,0.005,45,29
2020-01-22,금천구,0.054,0.005,0.8,0.004,45,30
2020-01-22,노원구,0.049,0.004,0.9,0.006,41,34
2020-01-22,도봉구,0.041,0.006,0.8,0.003,42,25
2020-01-22,동대문구,0.051,0.006,0.7,0.004,40,24
2020-01-22,동작구,0.058,0.004,0.8,0.004,58,32
2020-01-22,마포구,0.059,0.004,0.8,0.004,42,31
2020-01-22,서대문구,0.046,0.007,0.9,0.005,40,26
2020-01-22,서초구,0.055,0.008,0.6,0.004,51,29
2020-01-22,성동구,0.046,0.004,0.7,0.005,42,26
2020-01-22,성북구,0.056,0.005,0.9,0.004,45,27
2020-01-22,송파구,0.048,0.003,0.7,0.004,44,27
2020-01-22,양천구,0.054,0.004,0.8,0.005,52,32
2020-01-22,영등포구,0.054,0.004,1.1,0.004,45,28
2020-01-22,용산구,0.043,0.003,0.7,0.004,46,30
2020-01-22,은평구,0.045,0.006,0.9,0.003,38,23
2020-01-22,종로구,0.052,0.005,0.8,0.005,43,30
2020-01-22,중구,0.048,0.003,0.8,0.004,42,32
2020-01-22,중랑구,0.046,0.005,0.7,0.004,43,20
2020-01-23,강남구,0.046,0.015,0.8,0.004,57,38
2020-01-23,강동구,0.049,0.011,0.7,0.004,65,44
2020-01-23,강북구,0.039,0.021,0.7,0.004,70,44
2020-01-23,강서구,0.037,0.02,0.8,0.006,74,38
2020-01-23,관악구,0.048,0.015,0.8,0.005,62,38
2020-01-23,광진구,0.038,0.012,0.9,0.003,59,37
2020-01-23,구로구,0.035,0.022,0.6,0.005,58,39
2020-01-23,금천구,0.044,0.015,0.8,0.004,60,42
2020-01-23,노원구,0.04,0.015,0.9,0.006,52,46
2020-01-23,도봉구,0.03,0.024,0.8,0.004,62,39
2020-01-23,동대문구,0.044,0.016,0.7,0.004,60,39
2020-01-23,동작구,0.052,0.013,0.9,0.004,65,41
2020-01-23,마포구,0.047,0.013,0.8,0.004,59,44
2020-01-23,서대문구,0.038,0.018,1.1,0.007,59,40
2020-01-23,서초구,0.046,0.022,0.6,0.004,70,40
2020-01-23,성동구,0.044,0.014,0.8,0.005,59,37
2020-01-23,성북구,0.044,0.017,1,0.004,63,43
2020-01-23,송파구,0.047,0.01,0.9,0.004,58,40
2020-01-23,양천구,0.042,0.018,0.8,0.005,70,44
2020-01-23,영등포구,0.04,0.017,0.9,0.004,59,39
2020-01-23,용산구,0.04,0.012,0.8,0.004,62,43
2020-01-23,은평구,0.032,0.021,0.9,0.003,56,37
2020-01-23,종로구,0.043,0.015,0.9,0.005,62,44
2020-01-23,중구,0.04,0.016,0.8,0.004,59,46
2020-01-23,중랑구,0.042,0.014,0.8,0.004,59,31
2020-01-24,강남구,0.034,0.018,0.9,0.003,67,47
2020-01-24,강동구,0.036,0.017,0.7,0.004,77,55
2020-01-24,강북구,0.031,0.022,0.7,0.003,76,52
2020-01-24,강서구,0.024,0.024,0.7,0.005,84,47
2020-01-24,관악구,0.036,0.016,0.8,0.004,72,48
2020-01-24,광진구,0.032,0.014,1,0.003,71,50
2020-01-24,구로구,0.027,0.024,0.6,0.005,65,48
2020-01-24,금천구,0.035,0.014,0.8,0.003,74,56
2020-01-24,노원구,0.022,0.023,0.8,0.005,63,54
2020-01-24,도봉구,0.023,0.026,0.8,0.003,61,42
2020-01-24,동대문구,0.031,0.019,0.7,0.004,65,44
2020-01-24,동작구,0.033,0.016,0.7,0.003,83,56
2020-01-24,마포구,0.035,0.015,0.8,0.004,69,55
2020-01-24,서대문구,0.026,0.02,1.2,0.006,72,55
2020-01-24,서초구,0.03,0.026,0.6,0.003,80,51
2020-01-24,성동구,0.037,0.014,0.8,0.004,69,49
2020-01-24,성북구,0.037,0.017,1.1,0.003,63,48
2020-01-24,송파구,0.037,0.013,0.8,0.004,68,50
2020-01-24,양천구,0.031,0.019,0.8,0.004,80,54
2020-01-24,영등포구,0.032,0.018,1.1,0.004,66,50
2020-01-24,용산구,0.027,0.015,0.8,0.003,71,52
2020-01-24,은평구,0.022,0.023,1.1,0.003,69,51
2020-01-24,종로구,0.029,0.018,0.8,0.004,72,52
2020-01-24,중구,0.027,0.019,0.8,0.004,71,58
2020-01-24,중랑구,0.03,0.019,0.8,0.003,69,39
2020-01-25,강남구,0.037,0.009,0.7,0.003,44,32
2020-01-25,강동구,0.038,0.009,0.7,0.004,48,36
2020-01-25,강북구,0.038,0.013,0.7,0.003,55,40
2020-01-25,강서구,0.031,0.012,0.8,0.005,64,35
2020-01-25,관악구,0.045,0.007,0.9,0.003,50,35
2020-01-25,광진구,0.032,0.007,0.9,0.003,42,31
2020-01-25,구로구,0.034,0.013,0.6,0.004,47,37
2020-01-25,금천구,0.045,0.006,0.8,0.003,55,44
2020-01-25,노원구,0.033,0.01,0.8,0.004,47,42
2020-01-25,도봉구,0.029,0.014,0.8,0.003,45,32
2020-01-25,동대문구,0.038,0.01,0.6,0.003,45,32
2020-01-25,동작구,0.044,0.008,0.8,0.003,59,40
2020-01-25,마포구,0.041,0.007,0.8,0.003,56,47
2020-01-25,서대문구,0.035,0.01,1.1,0.004,46,37
2020-01-25,서초구,0.042,0.012,0.6,0.003,56,38
2020-01-25,성동구,0.037,0.007,0.7,0.003,46,36
2020-01-25,성북구,0.039,0.01,1,0.003,44,34
2020-01-25,송파구,0.039,0.006,0.8,0.003,44,34
2020-01-25,양천구,0.039,0.01,0.9,0.005,62,42
2020-01-25,영등포구,0.039,0.008,1.1,0.003,50,40
2020-01-25,용산구,0.033,0.006,0.8,0.003,48,38
2020-01-25,은평구,0.03,0.012,1.1,0.002,51,40
2020-01-25,종로구,0.038,0.01,0.8,0.004,50,38
2020-01-25,중구,0.033,0.01,0.7,0.003,47,41
2020-01-25,중랑구,0.033,0.011,0.7,0.003,44,26
2020-01-26,강남구,0.027,0.016,0.5,0.002,25,17
2020-01-26,강동구,0.026,0.016,0.5,0.004,28,21
2020-01-26,강북구,0.028,0.021,0.5,0.002,26,18
2020-01-26,강서구,0.023,0.019,0.6,0.004,42,25
2020-01-26,관악구,0.034,0.014,0.6,0.003,33,22
2020-01-26,광진구,0.022,0.015,0.7,0.003,21,16
2020-01-26,구로구,0.025,0.02,0.4,0.004,29,24
2020-01-26,금천구,0.031,0.014,0.6,0.003,33,26
2020-01-26,노원구,0.023,0.017,0.6,0.005,24,22
2020-01-26,도봉구,0.017,0.026,0.5,0.003,22,15
2020-01-26,동대문구,0.023,0.019,0.4,0.003,26,17
2020-01-26,동작구,0.035,0.014,0.6,0.003,37,26
2020-01-26,마포구,0.026,0.016,0.5,0.003,31,26
2020-01-26,서대문구,0.024,0.019,1,0.005,25,20
2020-01-26,서초구,0.027,0.022,0.4,0.002,31,23
2020-01-26,성동구,0.022,0.021,0.5,0.003,26,20
2020-01-26,성북구,0.023,0.022,0.8,0.003,27,17
2020-01-26,송파구,0.026,0.016,0.5,0.003,26,18
2020-01-26,양천구,0.029,0.018,0.6,0.004,41,27
2020-01-26,영등포구,0.027,0.016,0.8,0.003,32,24
2020-01-26,용산구,0.018,0.019,0.5,0.003,26,20
2020-01-26,은평구,0.02,0.019,0.9,0.002,25,18
2020-01-26,종로구,0.024,0.018,0.6,0.004,28,20
2020-01-26,중구,0.026,0.016,0.6,0.003,26,22
2020-01-26,중랑구,0.02,0.02,0.5,0.002,23,13
2020-01-27,강남구,0.011,0.035,0.3,0.002,11,5
2020-01-27,강동구,0.011,0.031,0.3,0.003,12,6
2020-01-27,강북구,0.021,0.031,0.3,0.002,13,6
2020-01-27,강서구,0.012,0.033,0.3,0.003,10,6
2020-01-27,관악구,0.016,0.028,0.3,0.003,13,5
2020-01-27,광진구,0.008,0.031,0.5,0.003,10,2
2020-01-27,구로구,0.011,0.036,0.2,0.003,8,4
2020-01-27,금천구,0.011,0.028,0.3,0.003,12,7
2020-01-27,노원구,0.008,0.03,0.3,0.004,8,7
2020-01-27,도봉구,0.009,0.037,0.3,0.002,6,1
2020-01-27,동대문구,0.012,0.03,0.2,0.002,11,3
2020-01-27,동작구,0.012,0.026,0.3,0.002,14,6
2020-01-27,마포구,0.012,0.029,0.3,0.003,11,4
2020-01-27,서대문구,0.008,0.035,0.5,0.002,7,4
2020-01-27,서초구,0.01,0.04,0.2,0.002,8,6
2020-01-27,성동구,0.008,0.038,0.2,0.003,11,6
2020-01-27,성북구,0.014,0.032,0.6,0.003,14,3
2020-01-27,송파구,0.014,0.028,0.3,0.003,12,6
2020-01-27,양천구,0.015,0.031,0.3,0.004,13,5
2020-01-27,영등포구,0.013,0.03,0.4,0.002,12,5
2020-01-27,용산구,0.007,0.033,0.3,0.002,10,5
2020-01-27,은평구,0.004,0.038,0.7,0.002,8,3
2020-01-27,종로구,0.01,0.027,0.3,0.003,11,6
2020-01-27,중구,0.01,0.031,0.3,0.002,10,6
2020-01-27,중랑구,0.01,0.03,0.3,0.002,11,3
2020-01-28,강남구,0.022,0.024,0.4,0.002,12,5
2020-01-28,강동구,0.021,0.023,0.3,0.003,13,7
2020-01-28,강북구,0.026,0.024,0.4,0.002,15,7
2020-01-28,강서구,0.022,0.022,0.4,0.004,14,6
2020-01-28,관악구,0.029,0.017,0.4,0.003,14,6
2020-01-28,광진구,0.014,0.024,0.5,0.003,10,2
2020-01-28,구로구,0.023,0.023,0.3,0.003,11,6
2020-01-28,금천구,0.021,0.019,0.3,0.002,13,8
2020-01-28,노원구,0.013,0.025,0.3,0.004,9,7
2020-01-28,도봉구,0.018,0.026,0.4,0.002,9,2
2020-01-28,동대문구,0.024,0.02,0.3,0.002,12,3
2020-01-28,동작구,0.023,0.018,0.3,0.003,15,7
2020-01-28,마포구,0.022,0.019,0.3,0.003,13,6
2020-01-28,서대문구,0.015,0.027,0.5,0.002,9,6
2020-01-28,서초구,0.023,0.028,0.2,0.002,11,8
2020-01-28,성동구,0.018,0.026,0.3,0.004,13,7
2020-01-28,성북구,0.024,0.023,0.6,0.003,15,4
2020-01-28,송파구,0.022,0.021,0.4,0.003,13,6
2020-01-28,양천구,0.025,0.021,0.4,0.004,16,7
2020-01-28,영등포구,0.027,0.016,0.5,0.002,16,7
2020-01-28,용산구,0.015,0.024,0.3,0.002,12,6
2020-01-28,은평구,0.012,0.029,0.6,0.002,10,4
2020-01-28,종로구,0.021,0.02,0.5,0.003,13,7
2020-01-28,중구,0.02,0.021,0.4,0.003,12,8
2020-01-28,중랑구,0.019,0.022,0.3,0.002,15,4
2020-01-29,강남구,0.034,0.014,0.5,0.002,18,8
2020-01-29,강동구,0.026,0.018,0.4,0.003,17,9
2020-01-29,강북구,0.03,0.018,0.4,0.002,18,10
2020-01-29,강서구,0.031,0.013,0.5,0.004,22,10
2020-01-29,관악구,0.033,0.014,0.4,0.003,18,7
2020-01-29,광진구,0.024,0.014,0.5,0.003,15,4
2020-01-29,구로구,0.029,0.017,0.4,0.004,16,8
2020-01-29,금천구,0.027,0.015,0.4,0.002,17,9
2020-01-29,노원구,0.022,0.016,0.4,0.004,15,11
2020-01-29,도봉구,0.021,0.019,0.5,0.002,13,9
2020-01-29,동대문구,0.034,0.011,0.5,0.002,17,7
2020-01-29,동작구,0.033,0.014,0.4,0.003,21,9
2020-01-29,마포구,0.033,0.012,0.3,0.003,19,9
2020-01-29,서대문구,0.021,0.023,0.7,0.003,14,6
2020-01-29,서초구,0.031,0.021,0.3,0.002,15,9
2020-01-29,성동구,0.028,0.015,0.4,0.004,18,10
2020-01-29,성북구,0.032,0.016,0.7,0.003,18,8
2020-01-29,송파구,0.028,0.015,0.5,0.003,19,9
2020-01-29,양천구,0.037,0.012,0.6,0.004,22,10
2020-01-29,영등포구,0.034,0.011,0.5,0.002,21,9
2020-01-29,용산구,0.023,0.016,0.4,0.003,16,8
2020-01-29,은평구,0.023,0.017,0.5,0.002,14,6
2020-01-29,종로구,0.03,0.014,0.5,0.003,17,9
2020-01-29,중구,0.024,0.018,0.4,0.003,15,10
2020-01-29,중랑구,0.024,0.017,0.4,0.002,17,5
2020-01-30,강남구,0.031,0.018,0.5,0.002,18,10
2020-01-30,강동구,0.03,0.016,0.4,0.003,19,12
2020-01-30,강북구,0.029,0.019,0.4,0.002,18,10
2020-01-30,강서구,0.034,0.01,0.5,0.005,27,15
2020-01-30,관악구,0.032,0.017,0.5,0.003,19,8
2020-01-30,광진구,0.02,0.019,0.4,0.002,14,6
2020-01-30,구로구,0.026,0.022,0.3,0.003,16,10
2020-01-30,금천구,0.03,0.015,0.4,0.003,20,11
2020-01-30,노원구,0.029,0.013,0.6,0.005,16,13
2020-01-30,도봉구,0.023,0.018,0.5,0.002,13,9
2020-01-30,동대문구,0.032,0.014,0.5,0.002,17,8
2020-01-30,동작구,0.033,0.015,0.5,0.003,22,12
2020-01-30,마포구,0.037,0.012,0.3,0.003,20,11
2020-01-30,서대문구,0.022,0.022,0.8,0.005,15,8
2020-01-30,서초구,0.032,0.023,0.3,0.003,17,12
2020-01-30,성동구,0.027,0.018,0.4,0.005,18,12
2020-01-30,성북구,0.035,0.014,0.8,0.003,21,9
2020-01-30,송파구,0.03,0.015,0.5,0.003,19,10
2020-01-30,양천구,0.033,0.019,0.5,0.004,23,12
2020-01-30,영등포구,0.032,0.015,0.5,0.003,21,11
2020-01-30,용산구,0.023,0.017,0.4,0.003,17,10
2020-01-30,은평구,0.022,0.019,0.6,0.002,15,6
2020-01-30,종로구,0.03,0.015,0.6,0.003,18,12
2020-01-30,중구,0.023,0.02,0.4,0.003,15,11
2020-01-30,중랑구,0.025,0.017,0.5,0.003,17,7
2020-01-31,강남구,0.03,0.02,0.5,0.003,25,17
2020-01-31,강동구,0.033,0.017,0.5,0.003,29,22
2020-01-31,강북구,0.034,0.018,0.5,0.002,31,20
2020-01-31,강서구,0.036,0.012,0.6,0.005,42,28
2020-01-31,관악구,0.036,0.015,0.6,0.003,31,19
2020-01-31,광진구,0.021,0.019,0.5,0.002,26,16
2020-01-31,구로구,0.027,0.023,0.4,0.004,26,19
2020-01-31,금천구,0.034,0.013,0.6,0.003,33,25
2020-01-31,노원구,0.031,0.014,0.6,0.004,22,20
2020-01-31,도봉구,0.025,0.019,0.5,0.003,22,16
2020-01-31,동대문구,0.031,0.017,0.5,0.002,24,14
2020-01-31,동작구,0.03,0.016,0.5,0.003,33,21
2020-01-31,마포구,0.037,0.013,0.3,0.003,28,19
2020-01-31,서대문구,0.028,0.02,0.7,0.003,28,19
2020-01-31,서초구,0.031,0.024,0.3,0.003,28,18
2020-01-31,성동구,0.027,0.022,0.4,0.004,25,19
2020-01-31,성북구,0.036,0.017,0.8,0.003,29,17
2020-01-31,송파구,0.031,0.017,0.5,0.003,26,19
2020-01-31,양천구,0.036,0.016,0.6,0.005,38,26
2020-01-31,영등포구,0.032,0.016,0.5,0.003,30,19
2020-01-31,용산구,0.025,0.018,0.5,0.003,27,20
2020-01-31,은평구,0.028,0.016,0.7,0.003,30,18
2020-01-31,종로구,0.032,0.014,0.6,0.003,25,17
2020-01-31,중구,0.028,0.017,0.5,0.003,25,21
2020-01-31,중랑구,0.029,0.018,0.5,0.002,25,13
2020-02-01,강남구,0.037,0.021,0.8,0.003,62,47
2020-02-01,강동구,0.043,0.014,0.8,0.003,77,61
2020-02-01,강북구,0.039,0.018,0.8,0.003,78,55
2020-02-01,강서구,0.034,0.022,0.7,0.005,75,48
2020-02-01,관악구,0.041,0.018,0.8,0.004,66,49
2020-02-01,광진구,0.036,0.013,0.9,0.003,69,52
2020-02-01,구로구,0.035,0.022,0.6,0.005,63,49
2020-02-01,금천구,0.037,0.016,0.8,0.003,70,55
2020-02-01,노원구,0.041,0.011,1,0.005,64,57
2020-02-01,도봉구,0.032,0.018,0.9,0.003,65,52
2020-02-01,동대문구,0.035,0.019,0.8,0.003,63,46
2020-02-01,동작구,0.033,0.019,0.7,0.003,75,54
2020-02-01,마포구,0.042,0.016,0.4,0.004,61,52
2020-02-01,서대문구,0.036,0.018,1.3,0.005,69,55
2020-02-01,서초구,0.038,0.026,0.6,0.004,73,48
2020-02-01,성동구,0.04,0.017,0.8,0.004,63,49
2020-02-01,성북구,0.043,0.016,1.2,0.003,67,51
2020-02-01,송파구,0.042,0.014,0.8,0.003,66,52
2020-02-01,양천구,0.039,0.02,0.8,0.005,73,53
2020-02-01,영등포구,0.036,0.019,0.8,0.003,63,49
2020-02-01,용산구,0.034,0.014,0.8,0.003,62,49
2020-02-01,은평구,0.03,0.019,1,0.003,67,50
2020-02-01,종로구,0.038,0.015,0.9,0.004,68,53
2020-02-01,중구,0.034,0.019,0.8,0.003,64,55
2020-02-01,중랑구,0.041,0.014,0.9,0.003,67,40
2020-02-02,강남구,0.034,0.022,0.9,0.003,67,53
2020-02-02,강동구,0.036,0.018,0.8,0.003,87,72
2020-02-02,강북구,0.033,0.025,0.8,0.003,78,58
2020-02-02,강서구,0.027,0.028,0.8,0.005,86,54
2020-02-02,관악구,0.034,0.021,0.9,0.004,67,51
2020-02-02,광진구,0.031,0.016,0.9,0.003,70,56
2020-02-02,구로구,0.026,0.031,0.6,0.005,61,48
2020-02-02,금천구,0.033,0.019,0.8,0.004,69,56
2020-02-02,노원구,0.028,0.022,0.9,0.005,69,62
2020-02-02,도봉구,0.025,0.026,0.8,0.003,68,55
2020-02-02,동대문구,0.03,0.021,0.9,0.003,71,55
2020-02-02,동작구,0.033,0.019,0.8,0.003,80,57
2020-02-02,마포구,0.033,0.02,0.5,0.004,67,59
2020-02-02,서대문구,0.028,0.023,1.2,0.006,70,56
2020-02-02,서초구,0.032,0.029,0.6,0.004,75,52
2020-02-02,성동구,0.033,0.02,0.8,0.004,70,55
2020-02-02,성북구,0.034,0.023,1.2,0.003,67,55
2020-02-02,송파구,0.038,0.016,0.9,0.004,66,54
2020-02-02,양천구,0.033,0.024,0.9,0.005,80,61
2020-02-02,영등포구,0.028,0.024,0.8,0.004,64,53
2020-02-02,용산구,0.028,0.018,0.8,0.003,71,58
2020-02-02,은평구,0.02,0.026,1,0.003,69,55
2020-02-02,종로구,0.03,0.02,0.8,0.004,74,58
2020-02-02,중구,0.03,0.02,0.8,0.004,71,63
2020-02-02,중랑구,0.033,0.02,0.9,0.003,76,46
2020-02-03,강남구,0.017,0.03,0.4,0.003,24,16
2020-02-03,강동구,0.017,0.029,0.4,0.003,28,20
2020-02-03,강북구,0.023,0.029,0.4,0.003,29,19
2020-02-03,강서구,0.016,0.029,0.4,0.004,28,16
2020-02-03,관악구,0.021,0.024,0.4,0.003,27,15
2020-02-03,광진구,0.015,0.026,0.5,0.002,25,12
2020-02-03,구로구,0.016,0.032,0.3,0.004,21,14
2020-02-03,금천구,0.02,0.022,0.4,0.003,27,19
2020-02-03,노원구,0.015,0.026,0.4,0.004,22,20
2020-02-03,도봉구,0.012,0.033,0.4,0.002,20,14
2020-02-03,동대문구,0.014,0.028,0.4,0.003,23,13
2020-02-03,동작구,0.019,0.022,0.4,0.003,32,20
2020-02-03,마포구,0.02,0.022,0.3,0.003,23,16
2020-02-03,서대문구,0.015,0.029,0.6,0.003,24,15
2020-02-03,서초구,0.018,0.035,0.2,0.003,23,16
2020-02-03,성동구,0.017,0.03,0.4,0.003,26,18
2020-02-03,성북구,0.018,0.03,0.7,0.003,31,13
2020-02-03,송파구,0.024,0.023,0.4,0.003,28,17
2020-02-03,양천구,0.019,0.025,0.4,0.004,31,18
2020-02-03,영등포구,0.017,0.025,0.4,0.003,25,16
2020-02-03,용산구,0.017,0.025,0.4,0.003,26,17
2020-02-03,은평구,0.011,0.032,0.6,0.003,25,14
2020-02-03,종로구,0.015,0.023,0.4,0.003,26,18
2020-02-03,중구,0.014,0.028,0.4,0.003,24,18
2020-02-03,중랑구,0.017,0.025,0.4,0.003,24,12
2020-02-04,강남구,0.026,0.022,0.5,0.003,24,16
2020-02-04,강동구,0.031,0.017,0.5,0.003,31,22
2020-02-04,강북구,0.031,0.02,0.4,0.002,28,17
2020-02-04,강서구,0.025,0.021,0.4,0.004,27,16
2020-02-04,관악구,0.028,0.019,0.5,0.003,25,15
2020-02-04,광진구,0.025,0.016,0.6,0.002,26,15
2020-02-04,구로구,0.022,0.026,0.3,0.004,19,13
2020-02-04,금천구,0.027,0.018,0.4,0.003,25,18
2020-02-04,노원구,0.029,0.015,0.5,0.005,22,20
2020-02-04,도봉구,0.022,0.022,0.5,0.002,22,15
2020-02-04,동대문구,0.026,0.019,0.5,0.003,23,14
2020-02-04,동작구,0.027,0.017,0.4,0.003,30,19
2020-02-04,마포구,0.028,0.016,0.5,0.003,22,17
2020-02-04,서대문구,0.027,0.018,0.8,0.004,23,16
2020-02-04,서초구,0.026,0.027,0.3,0.003,24,15
2020-02-04,성동구,0.025,0.021,0.4,0.003,23,16
2020-02-04,성북구,0.031,0.019,0.9,0.003,26,16
2020-02-04,송파구,0.029,0.017,0.5,0.003,25,18
2020-02-04,양천구,0.028,0.018,0.5,0.004,28,17
2020-02-04,영등포구,0.026,0.018,0.4,0.003,23,15
2020-02-04,용산구,0.021,0.019,0.4,0.003,24,16
2020-02-04,은평구,0.022,0.019,0.6,0.003,22,13
2020-02-04,종로구,0.027,0.015,0.5,0.003,25,18
2020-02-04,중구,0.025,0.018,0.5,0.003,23,19
2020-02-04,중랑구,0.027,0.017,0.5,0.003,25,12
2020-02-05,강남구,0.017,0.024,0.4,0.003,21,11
2020-02-05,강동구,0.016,0.023,0.4,0.003,23,13
2020-02-05,강북구,0.019,0.024,0.3,0.002,26,13
2020-02-05,강서구,0.011,0.027,0.3,0.004,23,11
2020-02-05,관악구,0.016,0.022,0.4,0.003,21,9
2020-02-05,광진구,0.015,0.021,0.5,0.002,22,6
2020-02-05,구로구,0.012,0.029,0.3,0.004,16,8
2020-02-05,금천구,0.015,0.023,0.3,0.003,22,13
2020-02-05,노원구,0.011,0.024,0.4,0.004,18,14
2020-02-05,도봉구,0.009,0.03,0.3,0.002,19,9
2020-02-05,동대문구,0.012,0.023,0.4,0.003,19,8
2020-02-05,동작구,0.015,0.018,0.3,0.003,27,13
2020-02-05,마포구,0.015,0.02,0.4,0.003,19,7
2020-02-05,서대문구,0.011,0.026,0.4,0.003,24,11
2020-02-05,서초구,0.014,0.031,0.2,0.003,24,10
2020-02-05,성동구,0.015,0.025,0.3,0.003,22,11
2020-02-05,성북구,0.014,0.027,0.6,0.003,22,8
2020-02-05,송파구,0.021,0.019,0.4,0.003,23,12
2020-02-05,양천구,0.014,0.024,0.4,0.004,26,12
2020-02-05,영등포구,0.015,0.021,0.4,0.003,20,10
